Dataseed	minfreq	base_freq	base_freq_min	base_freq_max	fbtype	exec_max_sample_rate	exec_ignore_low_sr_samples	use_training_form	exec_n_ver_n_task_use_aug_dataset_dir_preprocess	nbands	wintime_steptime_dataset_kwargs	use_full_mfcc	test_operators	ontology	# insts (TRAIN)	# insts (TEST)	class_counts (TRAIN)	class_counts (TEST)	n_features	channel_size	T(entropy,2,0.01,0.4)train_accuracy	T(entropy,2,0.01,0.4)K	T(entropy,2,0.01,0.4)accuracy	T(entropy,2,0.01,0.4)macro_sensitivity	T(entropy,2,0.01,0.4)safe_macro_sensitivity	T(entropy,2,0.01,0.4)safe_macro_specificity	T(entropy,2,0.01,0.4)safe_macro_PPV	T(entropy,2,0.01,0.4)safe_macro_NPV	T(entropy,2,0.01,0.4)safe_macro_F1	T(entropy,2,0.01,0.4)n_nodes	T(entropy,2,0.01,0.4)t	T(entropy,2,0.01,0.4)hash	T(entropy,2,0.01,0.5)train_accuracy	T(entropy,2,0.01,0.5)K	T(entropy,2,0.01,0.5)accuracy	T(entropy,2,0.01,0.5)macro_sensitivity	T(entropy,2,0.01,0.5)safe_macro_sensitivity	T(entropy,2,0.01,0.5)safe_macro_specificity	T(entropy,2,0.01,0.5)safe_macro_PPV	T(entropy,2,0.01,0.5)safe_macro_NPV	T(entropy,2,0.01,0.5)safe_macro_F1	T(entropy,2,0.01,0.5)n_nodes	T(entropy,2,0.01,0.5)t	T(entropy,2,0.01,0.5)hash	T(entropy,2,0.01,0.6)train_accuracy	T(entropy,2,0.01,0.6)K	T(entropy,2,0.01,0.6)accuracy	T(entropy,2,0.01,0.6)macro_sensitivity	T(entropy,2,0.01,0.6)safe_macro_sensitivity	T(entropy,2,0.01,0.6)safe_macro_specificity	T(entropy,2,0.01,0.6)safe_macro_PPV	T(entropy,2,0.01,0.6)safe_macro_NPV	T(entropy,2,0.01,0.6)safe_macro_F1	T(entropy,2,0.01,0.6)n_nodes	T(entropy,2,0.01,0.6)t	T(entropy,2,0.01,0.6)hash	T(entropy,4,0.01,0.4)train_accuracy	T(entropy,4,0.01,0.4)K	T(entropy,4,0.01,0.4)accuracy	T(entropy,4,0.01,0.4)macro_sensitivity	T(entropy,4,0.01,0.4)safe_macro_sensitivity	T(entropy,4,0.01,0.4)safe_macro_specificity	T(entropy,4,0.01,0.4)safe_macro_PPV	T(entropy,4,0.01,0.4)safe_macro_NPV	T(entropy,4,0.01,0.4)safe_macro_F1	T(entropy,4,0.01,0.4)n_nodes	T(entropy,4,0.01,0.4)t	T(entropy,4,0.01,0.4)hash	T(entropy,4,0.01,0.5)train_accuracy	T(entropy,4,0.01,0.5)K	T(entropy,4,0.01,0.5)accuracy	T(entropy,4,0.01,0.5)macro_sensitivity	T(entropy,4,0.01,0.5)safe_macro_sensitivity	T(entropy,4,0.01,0.5)safe_macro_specificity	T(entropy,4,0.01,0.5)safe_macro_PPV	T(entropy,4,0.01,0.5)safe_macro_NPV	T(entropy,4,0.01,0.5)safe_macro_F1	T(entropy,4,0.01,0.5)n_nodes	T(entropy,4,0.01,0.5)t	T(entropy,4,0.01,0.5)hash	T(entropy,4,0.01,0.6)train_accuracy	T(entropy,4,0.01,0.6)K	T(entropy,4,0.01,0.6)accuracy	T(entropy,4,0.01,0.6)macro_sensitivity	T(entropy,4,0.01,0.6)safe_macro_sensitivity	T(entropy,4,0.01,0.6)safe_macro_specificity	T(entropy,4,0.01,0.6)safe_macro_PPV	T(entropy,4,0.01,0.6)safe_macro_NPV	T(entropy,4,0.01,0.6)safe_macro_F1	T(entropy,4,0.01,0.6)n_nodes	T(entropy,4,0.01,0.6)t	T(entropy,4,0.01,0.6)hash	RF(0.7,50,half,all)train_accuracy	RF(0.7,50,half,all)K	RF(0.7,50,half,all)accuracy	RF(0.7,50,half,all)macro_sensitivity	RF(0.7,50,half,all)safe_macro_sensitivity	RF(0.7,50,half,all)safe_macro_specificity	RF(0.7,50,half,all)safe_macro_PPV	RF(0.7,50,half,all)safe_macro_NPV	RF(0.7,50,half,all)safe_macro_F1	RF(0.7,50,half,all)oob_error	RF(0.7,50,half,all)n_nodes	RF(0.7,50,half,all)σ² train_accuracy	RF(0.7,50,half,all)σ² K	RF(0.7,50,half,all)σ² accuracy	RF(0.7,50,half,all)σ² macro_sensitivity	RF(0.7,50,half,all)σ² safe_macro_sensitivity	RF(0.7,50,half,all)σ² safe_macro_specificity	RF(0.7,50,half,all)σ² safe_macro_PPV	RF(0.7,50,half,all)σ² safe_macro_NPV	RF(0.7,50,half,all)σ² safe_macro_F1	RF(0.7,50,half,all)σ² oob_error	RF(0.7,50,half,all)σ² n_nodes	RF(0.7,50,half,all)t	RF(0.7,50,half,all)hash	
2	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	92	22	(46, 46)	(11, 11)	[60]	[(3,)]	98.91	81.82	90.91	90.91	90.91	90.91	90.91	90.91	90.91	7	0.442	9d41ec749086fbc517e1225ab46f063aeb69d1f12ccb76c89787378121afab15	88.04	81.82	90.91	90.91	100.0	81.82	84.62	100.0	91.67	3	0.047	0885808c3b0139e0fbaad3b5d39ad2b1d2ce8ccf4cd9f42a7d4bd8c46e44a5ec	88.04	81.82	90.91	90.91	100.0	81.82	84.62	100.0	91.67	3	0.046	0885808c3b0139e0fbaad3b5d39ad2b1d2ce8ccf4cd9f42a7d4bd8c46e44a5ec	98.91	81.82	90.91	90.91	90.91	90.91	90.91	90.91	90.91	7	0.529	9d41ec749086fbc517e1225ab46f063aeb69d1f12ccb76c89787378121afab15	88.04	81.82	90.91	90.91	100.0	81.82	84.62	100.0	91.67	3	0.044	0885808c3b0139e0fbaad3b5d39ad2b1d2ce8ccf4cd9f42a7d4bd8c46e44a5ec	88.04	81.82	90.91	90.91	100.0	81.82	84.62	100.0	91.67	3	0.043	0885808c3b0139e0fbaad3b5d39ad2b1d2ce8ccf4cd9f42a7d4bd8c46e44a5ec	100.0	76.36	88.18	88.18	76.36	100.0	100.0	80.99	86.53	6.09	40000.0	0.0	0.25	0.06	0.06	0.25	0.0	0.0	0.11	0.1	0.0	43400.0	3.875	("7e9d13379bd4adc8e2f6f77704ebf54f794deeb1748ef4c14971e7aadf7f5ca4", "ca3c1ef7a608a208cef4b30d349c7c1dfff4558d48c6d3ddfc34d78ad042b174", "f288b9463e06c2d52c5676ffbf62bf1512408c3e963a4eb87e3ac99266735248", "7bb33dc88a18b3694a7107afc03fa9c2e2a7e9cba42b2188f5c022a1d12b3b73", "edcc0d3e9c76c58248a70abb3bea5b8c76c49fa1a7e7777144fe8563b0cb0558")	
3	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	92	22	(46, 46)	(11, 11)	[60]	[(3,)]	98.91	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	9	0.484	d1389a68d928e0dcac0d00517f81973c0f694e81ebf8f88446827767ce77cf65	89.13	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.049	1adf01c555985c647e542c9cbfb535b4a83e261a74dc2fad6d29656264445575	89.13	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.045	1adf01c555985c647e542c9cbfb535b4a83e261a74dc2fad6d29656264445575	96.74	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	9	0.489	b2ba78ab392d50ac368515f9b72e46567b4dafe9ba1508c4d03a3ab72ca615bd	89.13	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.052	1adf01c555985c647e542c9cbfb535b4a83e261a74dc2fad6d29656264445575	89.13	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.046	1adf01c555985c647e542c9cbfb535b4a83e261a74dc2fad6d29656264445575	100.0	83.64	91.82	91.82	90.91	92.73	92.73	91.06	91.77	3.7	42680.0	0.0	0.17	0.04	0.04	0.0	0.17	0.17	0.0	0.04	0.02	4720.0	4.724	("c7f2e747e92561cbffc5d60235b8db6509e7eb52f6c19d20e56739099192b3a3", "d6777e6fc91f2c292ac0943d525a2440cb1ed31db725a197bcc5214a22a48e41", "83a14e5beb4cd0541f5682cc615d8ebcd24f9613d5a819100ac99dcee19d49aa", "6a2039e0cd9cb3e47f70d46c1ae4c76db8203176fcb4f78de1576139af7b174d", "801086d1c136a12e7f8e4d1650197f227e99e260ed5605fd84a3de6fd0a108fe")	
4	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	92	22	(46, 46)	(11, 11)	[60]	[(3,)]	98.91	81.82	90.91	90.91	90.91	90.91	90.91	90.91	90.91	7	0.394	f18c3e7a60655caf7877d18a3e2a04beeb17d51eb2827e42a117c88746135c32	86.96	90.91	95.45	95.45	100.0	90.91	91.67	100.0	95.65	3	0.048	ddf00585cff34fdd6379fa8b42f4c4a1377b2f51cd9d1a1feeeda1f7f9cd4a5e	86.96	90.91	95.45	95.45	100.0	90.91	91.67	100.0	95.65	3	0.046	ddf00585cff34fdd6379fa8b42f4c4a1377b2f51cd9d1a1feeeda1f7f9cd4a5e	98.91	81.82	90.91	90.91	90.91	90.91	90.91	90.91	90.91	7	0.411	f18c3e7a60655caf7877d18a3e2a04beeb17d51eb2827e42a117c88746135c32	86.96	90.91	95.45	95.45	100.0	90.91	91.67	100.0	95.65	3	0.053	ddf00585cff34fdd6379fa8b42f4c4a1377b2f51cd9d1a1feeeda1f7f9cd4a5e	86.96	90.91	95.45	95.45	100.0	90.91	91.67	100.0	95.65	3	0.046	ddf00585cff34fdd6379fa8b42f4c4a1377b2f51cd9d1a1feeeda1f7f9cd4a5e	100.0	90.91	95.45	95.45	92.73	98.18	98.18	93.18	95.32	4.35	43160.0	0.0	0.41	0.1	0.1	0.17	0.17	0.17	0.15	0.1	0.01	8480.0	3.678	("698fc61016868d5c788358086cd7341e535fac8761e6a07db45201189699acc9", "b41e77cdc85e28134809de14786eacb290e009389778c30ab877eeb06811b7e8", "b1f5707421df8776b2333fd554b43478dd9c5a16d92f4f88c44f9ae21cc8a156", "a582b35254a1f7e05de0a2cdbbc2721ce04d47e932896a7c3d1a5e81e23f2836", "2d0d4cfdae18c339b8189b183a1e526898c26dddc6670a4807f559efc7c7d310")	
5	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	92	22	(46, 46)	(11, 11)	[60]	[(3,)]	98.91	81.82	90.91	90.91	90.91	90.91	90.91	90.91	90.91	7	0.375	d824f807286d8fd46201a399192d9ba41403d469a3be97b975b59558322fc65a	89.13	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.051	6953cefa28192f39260e83584b54001848e04e54d61ae08296cfb9913d5ecc59	89.13	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.045	6953cefa28192f39260e83584b54001848e04e54d61ae08296cfb9913d5ecc59	98.91	81.82	90.91	90.91	90.91	90.91	90.91	90.91	90.91	7	0.389	d824f807286d8fd46201a399192d9ba41403d469a3be97b975b59558322fc65a	89.13	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.049	6953cefa28192f39260e83584b54001848e04e54d61ae08296cfb9913d5ecc59	89.13	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.046	6953cefa28192f39260e83584b54001848e04e54d61ae08296cfb9913d5ecc59	100.0	87.27	93.64	93.64	90.91	96.36	96.36	91.36	93.51	4.35	41920.0	0.0	0.25	0.06	0.06	0.0	0.25	0.25	0.0	0.06	0.01	13120.0	4.169	("b267cf0992cc822894e97c256e7ecf4678c88f7b572a89c878fc1696851a3f3e", "e417969c9691742223d84fcdc29fa5ce788e6a16cf9f65ca1fb928325b2844d9", "d41011070a112869d0452f2c37ddde566873e59fc79bae347e18157994b46b63", "e3498d11cf7bb42c6a5d3e841702780b424550a1884cbf069d6b99606cff72e7", "2fe115f161bd9248a9edd2b5719ff20e11a08dc9893689eca4ceec0fe361b427")	
6	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	92	22	(46, 46)	(11, 11)	[60]	[(3,)]	96.74	72.73	86.36	86.36	90.91	81.82	83.33	90.0	86.96	9	0.36	6bbc4da14f97f4993443b9e77a740d9a910c00b744c90b99f586ced525ed61bb	90.22	63.64	81.82	81.82	100.0	63.64	73.33	100.0	84.62	3	0.045	da779daffb3a865c965d5e09984dce7587072450007f676c195b080145dd5724	90.22	63.64	81.82	81.82	100.0	63.64	73.33	100.0	84.62	3	0.045	da779daffb3a865c965d5e09984dce7587072450007f676c195b080145dd5724	96.74	72.73	86.36	86.36	90.91	81.82	83.33	90.0	86.96	7	0.357	86d325148c1be31b1c2c84b0030410e028469e9e6514a308503b7c5b916a8d4d	90.22	63.64	81.82	81.82	100.0	63.64	73.33	100.0	84.62	3	0.046	da779daffb3a865c965d5e09984dce7587072450007f676c195b080145dd5724	90.22	63.64	81.82	81.82	100.0	63.64	73.33	100.0	84.62	3	0.046	da779daffb3a865c965d5e09984dce7587072450007f676c195b080145dd5724	100.0	83.64	91.82	91.82	90.91	92.73	92.73	91.06	91.77	5.22	42920.0	0.0	0.17	0.04	0.04	0.0	0.17	0.17	0.0	0.04	0.01	11720.0	4.242	("85961141422d28caf6ba7eaa681f8294c2e606463c935b7015f017b8b297d293", "bd5eb19d42669be813756863bf64c812b68a4c0def4eea0a65eec7ab8d92c863", "4aca8ed114372b470a7e96a274d4ad0486dfea0ec3e8e71aa775f352c967fb28", "b8d0933327f5dfd7013087027d36202c1ab8de256f803876bca5bf5a1da18002", "efd87c2f00abed3732b74c1bdc04b3de08b28165afef54355f13fd6a08f33f31")	
7	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	92	22	(46, 46)	(11, 11)	[60]	[(3,)]	98.91	81.82	90.91	90.91	100.0	81.82	84.62	100.0	91.67	7	0.353	d694fbe23e447a9c2a9f19a2432bbd325f48618b2c80428d139cc8b92fef0e53	90.22	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.049	3666e82b0919b3403667fd19670fcdfdabddd16de2f270d74dccad9ec580fbb7	90.22	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.045	3666e82b0919b3403667fd19670fcdfdabddd16de2f270d74dccad9ec580fbb7	98.91	81.82	90.91	90.91	100.0	81.82	84.62	100.0	91.67	7	0.37	d694fbe23e447a9c2a9f19a2432bbd325f48618b2c80428d139cc8b92fef0e53	90.22	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.128	3666e82b0919b3403667fd19670fcdfdabddd16de2f270d74dccad9ec580fbb7	90.22	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.043	3666e82b0919b3403667fd19670fcdfdabddd16de2f270d74dccad9ec580fbb7	100.0	96.36	98.18	98.18	98.18	98.18	98.33	98.33	98.18	5.22	42840.0	0.0	0.25	0.06	0.06	0.17	0.17	0.14	0.14	0.06	0.04	11280.0	4.021	("7793f2c45a7182d69a53440cb8d1d49334b92975fbd41c0bc1fcf65d84c871a9", "b8b5aab1f77d9138478c759653dc31315cf910f85cfb1ecfcf6aaaadb2533834", "8106879e625fb13ca4530f5dcc6414ca66966fc96e7a38680fd49b1f6e75b58f", "00c1244ba9cb37fc98ecc218844930be67cecd3c0f3ab8867ce2340eefe4834c", "e3548750f9a8682751a012b59e13157100b501ca7c90de0bf29737dc708ed6af")	
8	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	92	22	(46, 46)	(11, 11)	[60]	[(3,)]	100.0	81.82	90.91	90.91	81.82	100.0	100.0	84.62	90.0	9	0.505	3b316613141dac4a459f824bbc236529e11f0c62e48db742d08076f04ecd8e61	88.04	81.82	90.91	90.91	90.91	90.91	90.91	90.91	90.91	3	0.05	977093020fafbd48ac3f63a47c174eeec3115248496d0e536d268e4641eddc02	88.04	81.82	90.91	90.91	90.91	90.91	90.91	90.91	90.91	3	0.047	977093020fafbd48ac3f63a47c174eeec3115248496d0e536d268e4641eddc02	97.83	90.91	95.45	95.45	90.91	100.0	100.0	91.67	95.24	9	0.559	a791b7db5fdbb09588d7f1b842e5df3c3501d9143f060e0b349efcf424cc74d9	88.04	81.82	90.91	90.91	90.91	90.91	90.91	90.91	90.91	3	0.049	977093020fafbd48ac3f63a47c174eeec3115248496d0e536d268e4641eddc02	88.04	81.82	90.91	90.91	90.91	90.91	90.91	90.91	90.91	3	0.045	977093020fafbd48ac3f63a47c174eeec3115248496d0e536d268e4641eddc02	100.0	90.91	95.45	95.45	90.91	100.0	100.0	91.67	95.24	6.52	43040.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21280.0	4.511	("f53c5285df128dbd82d6ce3e46e182aec3217ed273eb85938505ef8c190f86c5", "7f5cd43007df5a22e40991d35394f0460dec83857a218270d6a507f83299aff3", "b62afdf35e8bcb7f422b4928e2d73663bc63ef2f743e07c39dbe8cec301714e5", "9b5807d08e51c9245f2904a2d1bf3e0264f3e7e453b1a579d723fb9daa06e339", "3086db322e0789e96b3d3ec78313e9328bb8afb4f11cd79596edb008dedcec00")	
9	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	92	22	(46, 46)	(11, 11)	[60]	[(3,)]	96.74	72.73	86.36	86.36	90.91	81.82	83.33	90.0	86.96	9	0.38	104fd74e7f85a72032eba341c0691e5377864d5fd392e810a357b14395cf2624	90.22	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.044	7cf3f9b46445000ac09c11acf0500869f498d9680f63c06962fbb0209d045e79	90.22	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.044	7cf3f9b46445000ac09c11acf0500869f498d9680f63c06962fbb0209d045e79	96.74	72.73	86.36	86.36	90.91	81.82	83.33	90.0	86.96	7	0.361	704e95d008f4faf268cc4f58a206cf4837c961b0698c450f47c3d08bced1f224	90.22	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.044	7cf3f9b46445000ac09c11acf0500869f498d9680f63c06962fbb0209d045e79	90.22	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.045	7cf3f9b46445000ac09c11acf0500869f498d9680f63c06962fbb0209d045e79	99.78	89.09	94.55	94.55	100.0	89.09	90.77	100.0	95.0	7.61	44000.0	0.0	0.99	0.25	0.25	0.0	0.99	0.71	0.0	0.21	0.02	21000.0	3.937	("795f1f0047f34c52b6f1beba020b7b18f964781210bb06e1924f633f1e03dd49", "9ce47e6d384817dde1cca813ecc70b8b7fdd5e616d92d5f1065797b0946b326e", "b2c6911ea9d6116042634274b5ff88eb21cbffd26c555dcebb9389408508af71", "1cd6f155ca27595707075813eb3abc65f1fa8c9ba451262a8c1d96e100de785d", "1196962f17f12647111c6ccccd9234686f8dddc15ff9ffdba4c9fcc6a90c49ed")	
10	20.0	fft	200	700	fcmel	16000	true	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	92	22	(46, 46)	(11, 11)	[60]	[(3,)]	98.91	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	9	0.472	019e53b8f6da1b48d90ed544e3f610e697309c3320da89bdfa049f4e64824e72	89.13	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.048	b5bb469284cb0be84e028a01726152011fb6f7f030a0902ddda649f1be5f08cc	89.13	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.044	b5bb469284cb0be84e028a01726152011fb6f7f030a0902ddda649f1be5f08cc	96.74	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	9	0.485	3cf399463a4cc490ffe6f92d52193c3b91abb178ad4227bdbd81a2a4efd8025f	89.13	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.052	b5bb469284cb0be84e028a01726152011fb6f7f030a0902ddda649f1be5f08cc	89.13	72.73	86.36	86.36	100.0	72.73	78.57	100.0	88.0	3	0.046	b5bb469284cb0be84e028a01726152011fb6f7f030a0902ddda649f1be5f08cc	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	5.0	42600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	13400.0	3.942	("f516d5715bc132ff52efd3ce5885fa4aeb5d97dddf11b8a64cdd99ae5b885ade", "4111383bd1d671f93ab47a9c96a7bd3d24152c2e33cbe698c0bce8d70da4380b", "931afced45a09281e5037e1d625a2af25a350e75e0c9325e13d10faaeaf51705", "bd47ea077d15e59d729c4710db57da48c622d3576326711e409a6f9ef538286e", "638f772f36928306017a1bd849bff9d763c3649f2fdf08f93a2b8c9243f8c723")	
1	20.0	fft	200	700	semitone	16000	true	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	92	22	(46, 46)	(11, 11)	[60]	[(3,)]	100.0	81.82	90.91	90.91	81.82	100.0	100.0	84.62	90.0	9	0.675	eb515c56379fa13edaa4c5ad0042df95d93d013494b0e87cd0327bb5cd68f386	100.0	81.82	90.91	90.91	81.82	100.0	100.0	84.62	90.0	9	0.518	eb515c56379fa13edaa4c5ad0042df95d93d013494b0e87cd0327bb5cd68f386	86.96	81.82	90.91	90.91	100.0	81.82	84.62	100.0	91.67	3	0.044	49d8566e649d762ac6f01247b6a9b373e03efb8c8b1a6dbba58a996e929ae177	100.0	81.82	90.91	90.91	81.82	100.0	100.0	84.62	90.0	9	0.626	eb515c56379fa13edaa4c5ad0042df95d93d013494b0e87cd0327bb5cd68f386	100.0	81.82	90.91	90.91	81.82	100.0	100.0	84.62	90.0	9	0.498	eb515c56379fa13edaa4c5ad0042df95d93d013494b0e87cd0327bb5cd68f386	86.96	81.82	90.91	90.91	100.0	81.82	84.62	100.0	91.67	3	0.043	49d8566e649d762ac6f01247b6a9b373e03efb8c8b1a6dbba58a996e929ae177	100.0	87.27	93.64	93.64	87.27	100.0	100.0	88.85	93.14	4.57	39320.0	0.0	0.25	0.06	0.06	0.25	0.0	0.0	0.15	0.08	0.02	4120.0	3.726	("135ea6c4099f0215ffffc1f315c6c3371c02cd436842d7b01edcb2fad667f41b", "d5592df3374cb9c9d823cffe76e997536522466b0cc409b9ccf5e9bd99fbbc39", "17dcf0ed793d6388b7ece8d9d93cdf3fe856ebf8e39f28057a9029e37ddb189c", "03898afd27c8d5783c8e013797b8b3b97ca70b204c028ef6b9666c0e60901c70", "cae01255669f59531ff54bb5f3e0b6355dacc6016cc17c2f17bae1488999ed32")	
2	20.0	fft	200	700	semitone	16000	true	stump_with_memoization	("c",3,true,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 30,ma_step = 20))	false	TestOp_80	IA	92	22	(46, 46)	(11, 11)	[60]	[(3,)]	100.0	81.82	90.91	90.91	81.82	100.0	100.0	84.62	90.0	7	0.158	d070be902a483d508889e5eb3363f6c882a15d96add6a07f9c16cb2685c4880f	88.04	45.45	72.73	72.73	45.45	100.0	100.0	64.71	62.5	3	0.047	4759d0c368db0316dca9edd347edea30cc6971b8bb2f7a346aa1c0b559b675d4	88.04	45.45	72.73	72.73	45.45	100.0	100.0	64.71	62.5	3	0.044	4759d0c368db0316dca9edd347edea30cc6971b8bb2f7a346aa1c0b559b675d4	100.0	81.82	90.91	90.91	81.82	100.0	100.0	84.62	90.0	7	0.154	d070be902a483d508889e5eb3363f6c882a15d96add6a07f9c16cb2685c4880f	88.04	45.45	72.73	72.73	45.45	100.0	100.0	64.71	62.5	3	0.107	4759d0c368db0316dca9edd347edea30cc6971b8bb2f7a346aa1c0b559b675d4	88.04	45.45	72.73	72.73	45.45	100.0	100.0	64.71	62.5	3	0.041	4759d0c368db0316dca9edd347edea30cc6971b8bb2f7a346aa1c0b559b675d4	100.0	74.55	87.27	87.27	74.55	100.0	100.0	79.78	85.37	5.22	35840.0	0.0	0.17	0.04	0.04	0.17	0.0	0.0	0.07	0.07	0.01	4280.0	2.656	("5f06ccd1e9d8a76242e305d2f812d3e5badb481fd1fc2c71908eec28e0054ef9", "5d4b9205dac7770514abfb2a564cc72c171e3fa677892ccd83c1a12d31bd3c02", "91d7f586dc199f4b616bb55d065d3d868565fff1c418e81786fd9fe1d428a745", "5ddc0ab4f2902ecc20d10d5b939b5c5e1069f89d2cb041bd24128c7aea0000b4", "e1a6463fd2b5dd51dae31efb753c483599e5bf02b90e464636b433540a0a77da")	
