	Dataseed	n_task	aug	n_version	dataset_kwargs	Model	accuracy	Model_id
2520	6	2	1	1	50	RF(100,half,all)	64.55	7
2521	6	2	1	1	50	RF(50,half,all)	64.55	6
2522	6	2	1	1	50	T(,2,0.01,0.2)	45.45	4
2523	6	2	1	1	50	T(,4,0.01,0.2)	45.45	5
2524	6	2	1	1	50	T(entropy,2,0.01,0.2)	40.91	0
2525	6	2	1	1	50	T(entropy,2,0.01,0.6)	59.09	1
2526	6	2	1	1	50	T(entropy,4,0.01,0.2)	50.0	2
2527	6	2	1	1	50	T(entropy,4,0.01,0.6)	59.09	3
2528	7	2	1	1	50	RF(100,half,all)	74.55	7
2529	7	2	1	1	50	RF(50,half,all)	74.55	6
2530	7	2	1	1	50	T(,2,0.01,0.2)	77.27	4
2531	7	2	1	1	50	T(,4,0.01,0.2)	77.27	5
2532	7	2	1	1	50	T(entropy,2,0.01,0.2)	81.82	0
2533	7	2	1	1	50	T(entropy,2,0.01,0.6)	77.27	1
2534	7	2	1	1	50	T(entropy,4,0.01,0.2)	81.82	2
2535	7	2	1	1	50	T(entropy,4,0.01,0.6)	77.27	3
2536	8	2	1	1	50	RF(100,half,all)	68.18	7
2537	8	2	1	1	50	RF(50,half,all)	68.18	6
2538	8	2	1	1	50	T(,2,0.01,0.2)	63.64	4
2539	8	2	1	1	50	T(,4,0.01,0.2)	63.64	5
2540	8	2	1	1	50	T(entropy,2,0.01,0.2)	54.55	0
2541	8	2	1	1	50	T(entropy,2,0.01,0.6)	59.09	1
2542	8	2	1	1	50	T(entropy,4,0.01,0.2)	54.55	2
2543	8	2	1	1	50	T(entropy,4,0.01,0.6)	59.09	3
2544	9	2	1	1	50	RF(100,half,all)	83.64	7
2545	9	2	1	1	50	RF(50,half,all)	80.91	6
2546	9	2	1	1	50	T(,2,0.01,0.2)	50.0	4
2547	9	2	1	1	50	T(,4,0.01,0.2)	50.0	5
2548	9	2	1	1	50	T(entropy,2,0.01,0.2)	54.55	0
2549	9	2	1	1	50	T(entropy,2,0.01,0.6)	68.18	1
2550	9	2	1	1	50	T(entropy,4,0.01,0.2)	54.55	2
2551	9	2	1	1	50	T(entropy,4,0.01,0.6)	68.18	3
2552	10	2	1	1	50	RF(100,half,all)	87.27	7
2553	10	2	1	1	50	RF(50,half,all)	86.36	6
2554	10	2	1	1	50	T(,2,0.01,0.2)	72.73	4
2555	10	2	1	1	50	T(,4,0.01,0.2)	72.73	5
2556	10	2	1	1	50	T(entropy,2,0.01,0.2)	72.73	0
2557	10	2	1	1	50	T(entropy,2,0.01,0.6)	81.82	1
2558	10	2	1	1	50	T(entropy,4,0.01,0.2)	72.73	2
2559	10	2	1	1	50	T(entropy,4,0.01,0.6)	81.82	3
2560	1	3	1	1	50	RF(100,half,all)	86.36	7
2561	1	3	1	1	50	RF(50,half,all)	85.45	6
2562	1	3	1	1	50	T(,2,0.01,0.2)	77.27	4
2563	1	3	1	1	50	T(,4,0.01,0.2)	77.27	5
2564	1	3	1	1	50	T(entropy,2,0.01,0.2)	77.27	0
2565	1	3	1	1	50	T(entropy,2,0.01,0.6)	63.64	1
2566	1	3	1	1	50	T(entropy,4,0.01,0.2)	68.18	2
2567	1	3	1	1	50	T(entropy,4,0.01,0.6)	63.64	3
2568	2	3	1	1	50	RF(100,half,all)	90.91	7
2569	2	3	1	1	50	RF(50,half,all)	91.82	6
2570	2	3	1	1	50	T(,2,0.01,0.2)	86.36	4
2571	2	3	1	1	50	T(,4,0.01,0.2)	86.36	5
2572	2	3	1	1	50	T(entropy,2,0.01,0.2)	72.73	0
2573	2	3	1	1	50	T(entropy,2,0.01,0.6)	86.36	1
2574	2	3	1	1	50	T(entropy,4,0.01,0.2)	77.27	2
2575	2	3	1	1	50	T(entropy,4,0.01,0.6)	86.36	3
2576	3	3	1	1	50	RF(100,half,all)	85.45	7
2577	3	3	1	1	50	RF(50,half,all)	86.36	6
2578	3	3	1	1	50	T(,2,0.01,0.2)	59.09	4
2579	3	3	1	1	50	T(,4,0.01,0.2)	59.09	5
2580	3	3	1	1	50	T(entropy,2,0.01,0.2)	59.09	0
2581	3	3	1	1	50	T(entropy,2,0.01,0.6)	63.64	1
2582	3	3	1	1	50	T(entropy,4,0.01,0.2)	68.18	2
2583	3	3	1	1	50	T(entropy,4,0.01,0.6)	63.64	3
2584	4	3	1	1	50	RF(100,half,all)	80.91	7
2585	4	3	1	1	50	RF(50,half,all)	80.0	6
2586	4	3	1	1	50	T(,2,0.01,0.2)	59.09	4
2587	4	3	1	1	50	T(,4,0.01,0.2)	59.09	5
2588	4	3	1	1	50	T(entropy,2,0.01,0.2)	59.09	0
2589	4	3	1	1	50	T(entropy,2,0.01,0.6)	50.0	1
2590	4	3	1	1	50	T(entropy,4,0.01,0.2)	54.55	2
2591	4	3	1	1	50	T(entropy,4,0.01,0.6)	50.0	3
2592	5	3	1	1	50	RF(100,half,all)	77.27	7
2593	5	3	1	1	50	RF(50,half,all)	75.45	6
2594	5	3	1	1	50	T(,2,0.01,0.2)	54.55	4
2595	5	3	1	1	50	T(,4,0.01,0.2)	59.09	5
2596	5	3	1	1	50	T(entropy,2,0.01,0.2)	59.09	0
2597	5	3	1	1	50	T(entropy,2,0.01,0.6)	50.0	1
2598	5	3	1	1	50	T(entropy,4,0.01,0.2)	63.64	2
2599	5	3	1	1	50	T(entropy,4,0.01,0.6)	50.0	3
2600	6	3	1	1	50	RF(100,half,all)	81.82	7
2601	6	3	1	1	50	RF(50,half,all)	81.82	6
2602	6	3	1	1	50	T(,2,0.01,0.2)	77.27	4
2603	6	3	1	1	50	T(,4,0.01,0.2)	77.27	5
2604	6	3	1	1	50	T(entropy,2,0.01,0.2)	59.09	0
2605	6	3	1	1	50	T(entropy,2,0.01,0.6)	68.18	1
2606	6	3	1	1	50	T(entropy,4,0.01,0.2)	54.55	2
2607	6	3	1	1	50	T(entropy,4,0.01,0.6)	68.18	3
2608	7	3	1	1	50	RF(100,half,all)	81.82	7
2609	7	3	1	1	50	RF(50,half,all)	78.18	6
2610	7	3	1	1	50	T(,2,0.01,0.2)	45.45	4
2611	7	3	1	1	50	T(,4,0.01,0.2)	45.45	5
2612	7	3	1	1	50	T(entropy,2,0.01,0.2)	40.91	0
2613	7	3	1	1	50	T(entropy,2,0.01,0.6)	40.91	1
2614	7	3	1	1	50	T(entropy,4,0.01,0.2)	45.45	2
2615	7	3	1	1	50	T(entropy,4,0.01,0.6)	40.91	3
2616	8	3	1	1	50	RF(100,half,all)	60.91	7
2617	8	3	1	1	50	RF(50,half,all)	61.82	6
2618	8	3	1	1	50	T(,2,0.01,0.2)	54.55	4
2619	8	3	1	1	50	T(,4,0.01,0.2)	59.09	5
2620	8	3	1	1	50	T(entropy,2,0.01,0.2)	54.55	0
2621	8	3	1	1	50	T(entropy,2,0.01,0.6)	54.55	1
2622	8	3	1	1	50	T(entropy,4,0.01,0.2)	63.64	2
2623	8	3	1	1	50	T(entropy,4,0.01,0.6)	54.55	3
2624	9	3	1	1	50	RF(100,half,all)	68.18	7
2625	9	3	1	1	50	RF(50,half,all)	71.82	6
2626	9	3	1	1	50	T(,2,0.01,0.2)	63.64	4
2627	9	3	1	1	50	T(,4,0.01,0.2)	63.64	5
2628	9	3	1	1	50	T(entropy,2,0.01,0.2)	81.82	0
2629	9	3	1	1	50	T(entropy,2,0.01,0.6)	63.64	1
2630	9	3	1	1	50	T(entropy,4,0.01,0.2)	59.09	2
2631	9	3	1	1	50	T(entropy,4,0.01,0.6)	63.64	3
2632	10	3	1	1	50	RF(100,half,all)	84.55	7
2633	10	3	1	1	50	RF(50,half,all)	80.91	6
2634	10	3	1	1	50	T(,2,0.01,0.2)	72.73	4
2635	10	3	1	1	50	T(,4,0.01,0.2)	72.73	5
2636	10	3	1	1	50	T(entropy,2,0.01,0.2)	90.91	0
2637	10	3	1	1	50	T(entropy,2,0.01,0.6)	90.91	1
2638	10	3	1	1	50	T(entropy,4,0.01,0.2)	86.36	2
2639	10	3	1	1	50	T(entropy,4,0.01,0.6)	90.91	3
2640	1	2	0	1	50	RF(100,half,all)	88.33	7
2641	1	2	0	1	50	RF(50,half,all)	86.67	6
2642	1	2	0	1	50	T(,2,0.01,0.2)	75.0	4
2643	1	2	0	1	50	T(,4,0.01,0.2)	75.0	5
2644	1	2	0	1	50	T(entropy,2,0.01,0.2)	58.33	0
2645	1	2	0	1	50	T(entropy,2,0.01,0.6)	83.33	1
2646	1	2	0	1	50	T(entropy,4,0.01,0.2)	66.67	2
2647	1	2	0	1	50	T(entropy,4,0.01,0.6)	83.33	3
2648	2	2	0	1	50	RF(100,half,all)	78.33	7
2649	2	2	0	1	50	RF(50,half,all)	71.67	6
2650	2	2	0	1	50	T(,2,0.01,0.2)	58.33	4
2651	2	2	0	1	50	T(,4,0.01,0.2)	58.33	5
2652	2	2	0	1	50	T(entropy,2,0.01,0.2)	50.0	0
2653	2	2	0	1	50	T(entropy,2,0.01,0.6)	58.33	1
2654	2	2	0	1	50	T(entropy,4,0.01,0.2)	50.0	2
2655	2	2	0	1	50	T(entropy,4,0.01,0.6)	58.33	3
2656	3	2	0	1	50	RF(100,half,all)	83.33	7
2657	3	2	0	1	50	RF(50,half,all)	81.67	6
2658	3	2	0	1	50	T(,2,0.01,0.2)	83.33	4
2659	3	2	0	1	50	T(,4,0.01,0.2)	83.33	5
2660	3	2	0	1	50	T(entropy,2,0.01,0.2)	83.33	0
2661	3	2	0	1	50	T(entropy,2,0.01,0.6)	83.33	1
2662	3	2	0	1	50	T(entropy,4,0.01,0.2)	83.33	2
2663	3	2	0	1	50	T(entropy,4,0.01,0.6)	83.33	3
2664	4	2	0	1	50	RF(100,half,all)	63.33	7
2665	4	2	0	1	50	RF(50,half,all)	63.33	6
2666	4	2	0	1	50	T(,2,0.01,0.2)	75.0	4
2667	4	2	0	1	50	T(,4,0.01,0.2)	66.67	5
2668	4	2	0	1	50	T(entropy,2,0.01,0.2)	66.67	0
2669	4	2	0	1	50	T(entropy,2,0.01,0.6)	75.0	1
2670	4	2	0	1	50	T(entropy,4,0.01,0.2)	58.33	2
2671	4	2	0	1	50	T(entropy,4,0.01,0.6)	75.0	3
2672	5	2	0	1	50	RF(100,half,all)	70.0	7
2673	5	2	0	1	50	RF(50,half,all)	70.0	6
2674	5	2	0	1	50	T(,2,0.01,0.2)	58.33	4
2675	5	2	0	1	50	T(,4,0.01,0.2)	66.67	5
2676	5	2	0	1	50	T(entropy,2,0.01,0.2)	58.33	0
2677	5	2	0	1	50	T(entropy,2,0.01,0.6)	75.0	1
2678	5	2	0	1	50	T(entropy,4,0.01,0.2)	58.33	2
2679	5	2	0	1	50	T(entropy,4,0.01,0.6)	75.0	3
2680	6	2	0	1	50	RF(100,half,all)	66.67	7
2681	6	2	0	1	50	RF(50,half,all)	68.33	6
2682	6	2	0	1	50	T(,2,0.01,0.2)	58.33	4
2683	6	2	0	1	50	T(,4,0.01,0.2)	50.0	5
2684	6	2	0	1	50	T(entropy,2,0.01,0.2)	66.67	0
2685	6	2	0	1	50	T(entropy,2,0.01,0.6)	58.33	1
2686	6	2	0	1	50	T(entropy,4,0.01,0.2)	58.33	2
2687	6	2	0	1	50	T(entropy,4,0.01,0.6)	58.33	3
2688	7	2	0	1	50	RF(100,half,all)	76.67	7
2689	7	2	0	1	50	RF(50,half,all)	73.33	6
2690	7	2	0	1	50	T(,2,0.01,0.2)	58.33	4
2691	7	2	0	1	50	T(,4,0.01,0.2)	66.67	5
2692	7	2	0	1	50	T(entropy,2,0.01,0.2)	75.0	0
2693	7	2	0	1	50	T(entropy,2,0.01,0.6)	75.0	1
2694	7	2	0	1	50	T(entropy,4,0.01,0.2)	66.67	2
2695	7	2	0	1	50	T(entropy,4,0.01,0.6)	75.0	3
2696	8	2	0	1	50	RF(100,half,all)	60.0	7
2697	8	2	0	1	50	RF(50,half,all)	56.67	6
2698	8	2	0	1	50	T(,2,0.01,0.2)	66.67	4
2699	8	2	0	1	50	T(,4,0.01,0.2)	58.33	5
2700	8	2	0	1	50	T(entropy,2,0.01,0.2)	58.33	0
2701	8	2	0	1	50	T(entropy,2,0.01,0.6)	83.33	1
2702	8	2	0	1	50	T(entropy,4,0.01,0.2)	58.33	2
2703	8	2	0	1	50	T(entropy,4,0.01,0.6)	83.33	3
2704	9	2	0	1	50	RF(100,half,all)	80.0	7
2705	9	2	0	1	50	RF(50,half,all)	76.67	6
2706	9	2	0	1	50	T(,2,0.01,0.2)	83.33	4
2707	9	2	0	1	50	T(,4,0.01,0.2)	75.0	5
2708	9	2	0	1	50	T(entropy,2,0.01,0.2)	83.33	0
2709	9	2	0	1	50	T(entropy,2,0.01,0.6)	83.33	1
2710	9	2	0	1	50	T(entropy,4,0.01,0.2)	75.0	2
2711	9	2	0	1	50	T(entropy,4,0.01,0.6)	83.33	3
2712	10	2	0	1	50	RF(100,half,all)	68.33	7
2713	10	2	0	1	50	RF(50,half,all)	68.33	6
2714	10	2	0	1	50	T(,2,0.01,0.2)	66.67	4
2715	10	2	0	1	50	T(,4,0.01,0.2)	66.67	5
2716	10	2	0	1	50	T(entropy,2,0.01,0.2)	58.33	0
2717	10	2	0	1	50	T(entropy,2,0.01,0.6)	66.67	1
2718	10	2	0	1	50	T(entropy,4,0.01,0.2)	66.67	2
2719	10	2	0	1	50	T(entropy,4,0.01,0.6)	66.67	3
2720	1	3	0	1	50	RF(100,half,all)	60.0	7
2721	1	3	0	1	50	RF(50,half,all)	62.5	6
2722	1	3	0	1	50	T(,2,0.01,0.2)	75.0	4
2723	1	3	0	1	50	T(,4,0.01,0.2)	75.0	5
2724	1	3	0	1	50	T(entropy,2,0.01,0.2)	62.5	0
2725	1	3	0	1	50	T(entropy,2,0.01,0.6)	50.0	1
2726	1	3	0	1	50	T(entropy,4,0.01,0.2)	62.5	2
2727	1	3	0	1	50	T(entropy,4,0.01,0.6)	50.0	3
2728	2	3	0	1	50	RF(100,half,all)	55.0	7
2729	2	3	0	1	50	RF(50,half,all)	52.5	6
2730	2	3	0	1	50	T(,2,0.01,0.2)	50.0	4
2731	2	3	0	1	50	T(,4,0.01,0.2)	37.5	5
2732	2	3	0	1	50	T(entropy,2,0.01,0.2)	37.5	0
2733	2	3	0	1	50	T(entropy,2,0.01,0.6)	50.0	1
2734	2	3	0	1	50	T(entropy,4,0.01,0.2)	37.5	2
2735	2	3	0	1	50	T(entropy,4,0.01,0.6)	50.0	3
2736	3	3	0	1	50	RF(100,half,all)	60.0	7
2737	3	3	0	1	50	RF(50,half,all)	60.0	6
2738	3	3	0	1	50	T(,2,0.01,0.2)	50.0	4
2739	3	3	0	1	50	T(,4,0.01,0.2)	50.0	5
2740	3	3	0	1	50	T(entropy,2,0.01,0.2)	50.0	0
2741	3	3	0	1	50	T(entropy,2,0.01,0.6)	50.0	1
2742	3	3	0	1	50	T(entropy,4,0.01,0.2)	50.0	2
2743	3	3	0	1	50	T(entropy,4,0.01,0.6)	50.0	3
2744	4	3	0	1	50	RF(100,half,all)	47.5	7
2745	4	3	0	1	50	RF(50,half,all)	45.0	6
2746	4	3	0	1	50	T(,2,0.01,0.2)	25.0	4
2747	4	3	0	1	50	T(,4,0.01,0.2)	25.0	5
2748	4	3	0	1	50	T(entropy,2,0.01,0.2)	50.0	0
2749	4	3	0	1	50	T(entropy,2,0.01,0.6)	50.0	1
2750	4	3	0	1	50	T(entropy,4,0.01,0.2)	62.5	2
2751	4	3	0	1	50	T(entropy,4,0.01,0.6)	50.0	3
2752	5	3	0	1	50	RF(100,half,all)	75.0	7
2753	5	3	0	1	50	RF(50,half,all)	75.0	6
2754	5	3	0	1	50	T(,2,0.01,0.2)	100.0	4
2755	5	3	0	1	50	T(,4,0.01,0.2)	75.0	5
2756	5	3	0	1	50	T(entropy,2,0.01,0.2)	62.5	0
2757	5	3	0	1	50	T(entropy,2,0.01,0.6)	75.0	1
2758	5	3	0	1	50	T(entropy,4,0.01,0.2)	62.5	2
2759	5	3	0	1	50	T(entropy,4,0.01,0.6)	75.0	3
2760	6	3	0	1	50	RF(100,half,all)	60.0	7
2761	6	3	0	1	50	RF(50,half,all)	52.5	6
2762	6	3	0	1	50	T(,2,0.01,0.2)	62.5	4
2763	6	3	0	1	50	T(,4,0.01,0.2)	87.5	5
2764	6	3	0	1	50	T(entropy,2,0.01,0.2)	62.5	0
2765	6	3	0	1	50	T(entropy,2,0.01,0.6)	87.5	1
2766	6	3	0	1	50	T(entropy,4,0.01,0.2)	62.5	2
2767	6	3	0	1	50	T(entropy,4,0.01,0.6)	87.5	3
2768	7	3	0	1	50	RF(100,half,all)	42.5	7
2769	7	3	0	1	50	RF(50,half,all)	42.5	6
2770	7	3	0	1	50	T(,2,0.01,0.2)	12.5	4
2771	7	3	0	1	50	T(,4,0.01,0.2)	37.5	5
2772	7	3	0	1	50	T(entropy,2,0.01,0.2)	25.0	0
2773	7	3	0	1	50	T(entropy,2,0.01,0.6)	50.0	1
2774	7	3	0	1	50	T(entropy,4,0.01,0.2)	37.5	2
2775	7	3	0	1	50	T(entropy,4,0.01,0.6)	50.0	3
2776	8	3	0	1	50	RF(100,half,all)	75.0	7
2777	8	3	0	1	50	RF(50,half,all)	75.0	6
2778	8	3	0	1	50	T(,2,0.01,0.2)	87.5	4
2779	8	3	0	1	50	T(,4,0.01,0.2)	87.5	5
2780	8	3	0	1	50	T(entropy,2,0.01,0.2)	87.5	0
2781	8	3	0	1	50	T(entropy,2,0.01,0.6)	75.0	1
2782	8	3	0	1	50	T(entropy,4,0.01,0.2)	87.5	2
2783	8	3	0	1	50	T(entropy,4,0.01,0.6)	75.0	3
2784	9	3	0	1	50	RF(100,half,all)	42.5	7
2785	9	3	0	1	50	RF(50,half,all)	55.0	6
2786	9	3	0	1	50	T(,2,0.01,0.2)	50.0	4
2787	9	3	0	1	50	T(,4,0.01,0.2)	62.5	5
2788	9	3	0	1	50	T(entropy,2,0.01,0.2)	50.0	0
2789	9	3	0	1	50	T(entropy,2,0.01,0.6)	75.0	1
2790	9	3	0	1	50	T(entropy,4,0.01,0.2)	62.5	2
2791	9	3	0	1	50	T(entropy,4,0.01,0.6)	75.0	3
2792	10	3	0	1	50	RF(100,half,all)	50.0	7
2793	10	3	0	1	50	RF(50,half,all)	45.0	6
2794	10	3	0	1	50	T(,2,0.01,0.2)	62.5	4
2795	10	3	0	1	50	T(,4,0.01,0.2)	75.0	5
2796	10	3	0	1	50	T(entropy,2,0.01,0.2)	62.5	0
2797	10	3	0	1	50	T(entropy,2,0.01,0.6)	62.5	1
2798	10	3	0	1	50	T(entropy,4,0.01,0.2)	62.5	2
2799	10	3	0	1	50	T(entropy,4,0.01,0.6)	62.5	3
2800	1	1	0	2	50	RF(100,half,all)	72.86	7
2801	1	1	0	2	50	RF(50,half,all)	75.0	6
2802	1	1	0	2	50	T(,2,0.01,0.2)	69.64	4
2803	1	1	0	2	50	T(,4,0.01,0.2)	64.29	5
2804	1	1	0	2	50	T(entropy,2,0.01,0.2)	75.0	0
2805	1	1	0	2	50	T(entropy,2,0.01,0.6)	71.43	1
2806	1	1	0	2	50	T(entropy,4,0.01,0.2)	75.0	2
2807	1	1	0	2	50	T(entropy,4,0.01,0.6)	71.43	3
2808	2	1	0	2	50	RF(100,half,all)	71.43	7
2809	2	1	0	2	50	RF(50,half,all)	70.36	6
2810	2	1	0	2	50	T(,2,0.01,0.2)	73.21	4
2811	2	1	0	2	50	T(,4,0.01,0.2)	66.07	5
2812	2	1	0	2	50	T(entropy,2,0.01,0.2)	67.86	0
2813	2	1	0	2	50	T(entropy,2,0.01,0.6)	71.43	1
2814	2	1	0	2	50	T(entropy,4,0.01,0.2)	64.29	2
2815	2	1	0	2	50	T(entropy,4,0.01,0.6)	71.43	3
2816	3	1	0	2	50	RF(100,half,all)	70.0	7
2817	3	1	0	2	50	RF(50,half,all)	69.29	6
2818	3	1	0	2	50	T(,2,0.01,0.2)	67.86	4
2819	3	1	0	2	50	T(,4,0.01,0.2)	71.43	5
2820	3	1	0	2	50	T(entropy,2,0.01,0.2)	62.5	0
2821	3	1	0	2	50	T(entropy,2,0.01,0.6)	73.21	1
2822	3	1	0	2	50	T(entropy,4,0.01,0.2)	64.29	2
2823	3	1	0	2	50	T(entropy,4,0.01,0.6)	73.21	3
2824	4	1	0	2	50	RF(100,half,all)	73.93	7
2825	4	1	0	2	50	RF(50,half,all)	73.93	6
2826	4	1	0	2	50	T(,2,0.01,0.2)	75.0	4
2827	4	1	0	2	50	T(,4,0.01,0.2)	69.64	5
2828	4	1	0	2	50	T(entropy,2,0.01,0.2)	67.86	0
2829	4	1	0	2	50	T(entropy,2,0.01,0.6)	73.21	1
2830	4	1	0	2	50	T(entropy,4,0.01,0.2)	69.64	2
2831	4	1	0	2	50	T(entropy,4,0.01,0.6)	73.21	3
2832	5	1	0	2	50	RF(100,half,all)	77.5	7
2833	5	1	0	2	50	RF(50,half,all)	77.14	6
2834	5	1	0	2	50	T(,2,0.01,0.2)	75.0	4
2835	5	1	0	2	50	T(,4,0.01,0.2)	73.21	5
2836	5	1	0	2	50	T(entropy,2,0.01,0.2)	71.43	0
2837	5	1	0	2	50	T(entropy,2,0.01,0.6)	80.36	1
2838	5	1	0	2	50	T(entropy,4,0.01,0.2)	60.71	2
2839	5	1	0	2	50	T(entropy,4,0.01,0.6)	80.36	3
2840	6	1	0	2	50	RF(100,half,all)	73.57	7
2841	6	1	0	2	50	RF(50,half,all)	73.93	6
2842	6	1	0	2	50	T(,2,0.01,0.2)	64.29	4
2843	6	1	0	2	50	T(,4,0.01,0.2)	67.86	5
2844	6	1	0	2	50	T(entropy,2,0.01,0.2)	64.29	0
2845	6	1	0	2	50	T(entropy,2,0.01,0.6)	78.57	1
2846	6	1	0	2	50	T(entropy,4,0.01,0.2)	71.43	2
2847	6	1	0	2	50	T(entropy,4,0.01,0.6)	78.57	3
2848	7	1	0	2	50	RF(100,half,all)	79.64	7
2849	7	1	0	2	50	RF(50,half,all)	78.57	6
2850	7	1	0	2	50	T(,2,0.01,0.2)	73.21	4
2851	7	1	0	2	50	T(,4,0.01,0.2)	75.0	5
2852	7	1	0	2	50	T(entropy,2,0.01,0.2)	76.79	0
2853	7	1	0	2	50	T(entropy,2,0.01,0.6)	85.71	1
2854	7	1	0	2	50	T(entropy,4,0.01,0.2)	80.36	2
2855	7	1	0	2	50	T(entropy,4,0.01,0.6)	85.71	3
